time,id,latitude,longitude,counter
0,B115740,-22.904,-43.1868,4
0,B116320,-22.8712,-43.342,4
0,B311310,-22.9372,-43.1836,4
0,B311610,-22.9668,-43.1799,4
0,C414100,-22.904488,-43.192482,4
1,A480290,-22.90925,-43.204327,4
0,B710380,-22.9067,-43.1811,4
0,C411180,-22.973249,-43.185741,4
0,C413880,-23.000538,-43.373325,4
0,C515360,-22.824888,-43.405182,4
0,C72054,-22.922216,-43.247524,4
1,A715980,-22.964319,-43.179119,4
0,B115400,-22.8666,-43.3563,4
0,B587060,-22.8811,-43.3251,4
0,C414090,-22.954967,-43.194515,4
0,D863810,-22.880205,-43.470085,4
0,D867080,-23.000517,-43.369907,4
1,A720590,-22.916019,-43.175228,4
0,B311170,-22.9078,-43.2094,4
0,C270300,-22.814421,-43.31818,4
0,D861100,-22.896793,-43.539162,4
1,A411260,-22.900419,-43.203175,4
0,A715690,-22.91914,-43.219517,4
0,A72056,-22.945944,-43.362793,4
0,D861800,-22.901672,-43.5667,4
0,D861820,-22.912891,-43.56411,4
0,D867420,-22.894833,-43.532715,4
1,A412860,-22.940874,-43.202393,4
0,A413270,-22.985563,-43.223633,4
0,A413550,-22.972469,-43.187939,4
0,A715740,-22.986992,-43.221336,4
0,A720060,-22.960567,-43.206867,4
0,B631090,-22.8407,-43.281,4
0,D864040,-22.879736,-43.506527,4
1,A410070,-22.901937,-43.207813,4
0,A413080,-22.907711,-43.197365,4
9,C477590,-22.956434,-43.346592,5
1,A720060,-22.960554,-43.206429,5
8,B255200,-22.9042,-43.188,5
1,A480870,-22.911442,-43.19429,5
0,C500600,-22.969887,-43.279877,5
1,B271640,-22.8824,-43.255,4
0,B325080,-22.8656,-43.248,4
0,B550900,-22.8671,-43.2698,4
1,C270100,-22.8456,-43.32399,4
1,A480530,-22.913385,-43.210197,5
1,A715690,-22.919617,-43.220474,5
0,B326400,-22.8789,-43.4095,4
1,B270200,-22.8614,-43.3488,4
0,B270360,-22.8761,-43.3354,4
0,B270550,-22.8376,-43.3099,4
0,B580290,-22.8478,-43.2672,4
0,C270410,-22.811001,-43.30146,4
0,C446320,-22.86525,-43.33427,4
0,C479400,-22.905403,-43.214893,4
0,C515770,-22.881779,-43.294849,4
1,B271280,-22.8297,-43.3256,4
0,B271600,-22.8781,-43.2641,4
0,B271800,-22.8776,-43.3245,4
1,C446010,-22.88209,-43.32584,4
1,A410170,-22.920134,-43.176514,5
0,A715900,-22.970854,-43.188931,5
0,B287010,-22.7992,-43.1856,4
0,C210430,-22.998966,-43.270752,5
0,C210470,-23.009575,-43.28698,5
1,A020,-22.976721,-43.195034,5
0,A414440,-22.895947,-43.186783,5
0,A480450,-22.909531,-43.20126,5
0,B271010,-22.9128,-43.2661,4
0,B310250,-22.9235,-43.1771,5
0,C413960,-22.901554,-43.185223,5
0,C863070,-22.999598,-43.356461,5
0,D58626,-22.906715,-43.186924,5
0,D586460,-22.882708,-43.461311,5
0,D58740,-22.87322,-43.464966,5
1,A418510,-22.895325,-43.186539,5
0,A481830,-22.924555,-43.240509,5
0,B115740,-22.904,-43.1867,5
0,B116320,-22.8734,-43.3428,5
0,B311610,-22.9653,-43.1771,5
0,C414100,-22.904488,-43.192497,5
0,C446540,-22.87079,-43.33551,4
1,B311310,-22.9336,-43.1845,5
0,C411180,-22.972473,-43.185093,5
0,C413880,-23.000549,-43.373257,5
0,C414090,-22.954418,-43.193016,5
0,C72054,-22.922216,-43.247524,5
1,A720840,-22.922493,-43.231674,5
0,B115400,-22.8666,-43.3563,5
0,B587060,-22.8811,-43.3251,5
0,C826150,-22.896116,-43.30925,5
0,D58674,-22.910292,-43.183994,5
0,D863810,-22.88011,-43.466991,5
0,D867080,-23.000566,-43.369644,5
1,A481720,-22.909714,-43.173027,5
0,A720590,-22.914217,-43.17466,5
0,B311170,-22.9071,-43.2094,5
0,C13095,-22.879951,-43.357857,5
0,D861100,-22.899052,-43.541676,5
1,A411260,-22.900351,-43.202896,5
0,A480010,-22.980022,-43.218254,5
0,A48129,-22.910273,-43.220901,5
0,D861800,-22.903284,-43.566334,5
0,D861820,-22.910967,-43.564674,5
0,D867420,-22.894829,-43.532722,5
1,A412860,-22.960392,-43.204281,5
0,A413080,-22.911491,-43.196095,5
0,A413270,-22.986027,-43.225098,5
0,A413550,-22.97117,-43.186848,5
0,A480490,-22.984247,-43.204651,5
0,A715740,-22.98691,-43.220802,5
0,A72056,-22.946114,-43.362469,5
0,B631090,-22.8407,-43.2809,5
0,D861790,-22.902584,-43.549496,5
0,D864040,-22.879541,-43.50441,5
1,A410070,-22.90188,-43.207664,5
0,A481120,-22.907789,-43.195332,5
1,B116510,-22.8813,-43.3295,5
2,A480290,-22.909981,-43.206684,5
0,A480500,-22.916122,-43.211952,5
0,A715650,-22.95743,-43.198875,5
0,C475950,-22.908331,-43.270061,5
0,C500760,-22.922152,-43.229588,5
1,A500080,-22.913221,-43.203163,5
0,C501200,-23.008772,-43.299423,4
1,B51614,-22.8838,-43.2972,4
1,A481540,-22.909416,-43.175995,5
0,C300260,-22.999447,-43.36071,5
1,B311500,-22.9398,-43.2003,5
2,A480700,-22.929476,-43.237091,5
1,A481690,-22.91651,-43.194397,5
1,A715840,-22.956356,-43.197983,5
1,A410680,-22.952959,-43.196743,5
0,A481790,-22.912582,-43.205509,5
0,C501170,-22.915041,-43.210354,5
0,D863320,-22.901632,-43.556316,5
1,B115810,-22.8513,-43.3551,4
0,B516470,-22.8865,-43.2797,4
0,C30150,-22.951729,-43.348053,5
0,C30257,-22.952101,-43.348034,5
0,C475080,-22.907175,-43.182388,5
1,B115390,-22.8715,-43.3409,5
0,B51624,-22.8763,-43.3686,5
0,B710920,-22.9148,-43.2199,5
0,B71103,-22.9039,-43.2603,5
0,C30034,-22.998236,-43.364491,5
0,C302220,-22.984859,-43.214146,5
0,C303030,-23.007893,-43.304836,5
1,A715980,-22.967485,-43.183952,5
0,C13038,-22.880499,-43.358044,5
0,C13182,-22.959789,-43.335312,5
0,C30250,-22.988838,-43.36549,5
0,C47737,-22.953201,-43.349918,5
1,B710120,-22.9692,-43.1866,5
0,C302490,-22.999666,-43.355816,5
0,C476760,-22.995277,-43.365631,5
0,D867540,-22.894421,-43.190689,5
1,B710300,-22.9131,-43.2251,5
0,C130420,-22.91828,-43.365952,5
0,C476380,-22.955254,-43.39241,5
1,A716130,-22.915667,-43.209816,5
0,B711060,-22.9202,-43.2439,5
0,C418870,-22.808798,-43.252895,5
0,D132100,-22.879774,-43.464397,5
0,D867850,-22.899736,-43.56683,5
1,B710010,-22.9104,-43.1884,5
0,B711580,-22.9216,-43.2359,5
1,C515360,-22.827909,-43.406109,5
0,C826000,-22.911711,-43.214855,5
1,A720500,-22.978088,-43.224724,5
1,B116150,-22.8559,-43.2597,5
0,B287010,-22.7992,-43.1856,5
1,C270300,-22.81843,-43.316479,5
4,A412260,-22.971489,-43.223667,5
1,A020,-22.976391,-43.194595,6
1,B116320,-22.8711,-43.3465,6
2,B587060,-22.8811,-43.3251,6
3,A48129,-22.910324,-43.219765,6
9,B255200,-22.9032,-43.1852,6
0,C475080,-22.907181,-43.182678,6
2,A275410,-22.977209,-43.224941,6
0,A275420,-22.99972,-43.352188,6
0,A27559,-22.988529,-43.228191,6
0,A275730,-22.916519,-43.250229,6
0,A276130,-22.977421,-43.22575,6
0,A276750,-22.929859,-43.20924,6
0,A276820,-22.91333,-43.202469,6
0,B271640,-22.8834,-43.2541,5
0,B325080,-22.8708,-43.2466,5
0,B550670,-22.9069,-43.1814,6
0,B550900,-22.8671,-43.2703,5
1,A275330,-22.97361,-43.201561,6
0,C270100,-22.844641,-43.323391,5
1,B325920,-22.8153,-43.382,5
1,B326400,-22.8747,-43.4101,5
1,B580290,-22.8458,-43.2679,5
0,C446320,-22.86673,-43.334728,5
0,C479400,-22.905558,-43.214355,5
0,C515770,-22.884645,-43.298161,5
1,B270200,-22.8645,-43.3487,5
0,B270360,-22.877,-43.3362,5
0,B270550,-22.8386,-43.311,5
0,B271280,-22.8279,-43.3222,5
0,B271600,-22.8767,-43.2658,5
0,B271800,-22.8778,-43.3281,5
0,C270410,-22.814501,-43.30122,5
3,B710380,-22.9073,-43.1831,5
0,C446010,-22.88101,-43.324841,5
0,D867850,-22.900867,-43.566887,6
1,A480870,-22.911562,-43.194962,6
0,B271010,-22.9153,-43.263,5
0,C500600,-22.966373,-43.277576,6
1,A480290,-22.910961,-43.210506,6
0,C446540,-22.86837,-43.33493,5
0,C826000,-22.911472,-43.214298,6
2,A480530,-22.913828,-43.210373,6
0,A481790,-22.913267,-43.207771,6
1,B116150,-22.855,-43.2603,6
1,A715840,-22.955664,-43.196095,6
0,A720500,-22.977213,-43.224854,6
0,B711580,-22.9226,-43.2361,6
2,B311500,-22.9399,-43.2002,6
1,A410170,-22.922712,-43.177197,6
0,A412260,-22.972937,-43.225082,6
0,A715900,-22.972872,-43.190624,6
0,C475950,-22.904924,-43.269928,6
0,D58626,-22.906757,-43.186924,6
0,D586460,-22.882601,-43.457569,6
1,A414440,-22.8967,-43.187092,6
0,B310250,-22.9196,-43.1767,6
0,C210430,-22.999353,-43.272297,6
0,C210470,-23.010204,-43.28841,6
0,C413960,-22.902035,-43.18449,6
0,C863070,-22.999561,-43.357079,6
0,D58740,-22.873524,-43.465645,6
1,A418510,-22.895971,-43.18618,6
0,A481830,-22.924105,-43.240696,6
0,B115740,-22.9039,-43.1864,6
0,B311610,-22.9647,-43.1758,6
0,C414100,-22.904484,-43.192482,6
1,A720840,-22.923267,-43.233219,6
0,B311310,-22.9334,-43.1845,6
0,B51614,-22.8854,-43.3006,5
0,C411180,-22.968649,-43.180256,6
0,C413880,-23.000525,-43.372932,6
0,C72054,-22.923788,-43.250732,6
1,A481720,-22.909576,-43.172394,6
0,B115400,-22.8666,-43.3563,6
0,C414090,-22.953962,-43.19178,6
0,D58674,-22.910437,-43.183346,6
0,D863810,-22.879627,-43.465755,6
0,D867080,-23.000862,-43.368961,6
1,A480010,-22.979605,-43.218304,6
0,A720590,-22.912117,-43.173096,6
0,B311170,-22.9057,-43.2086,6
0,D861100,-22.901791,-43.546135,6
1,A411260,-22.900211,-43.202702,6
0,A72056,-22.946211,-43.362305,6
0,D861800,-22.905478,-43.565903,6
0,D861820,-22.908731,-43.56459,6
0,D867420,-22.894808,-43.532722,6
1,A412860,-22.962996,-43.208431,6
0,A413270,-22.985685,-43.226173,6
0,A413550,-22.970243,-43.18589,6
0,A480490,-22.98436,-43.201366,6
0,A481760,-22.924404,-43.203999,6
0,A715740,-22.986805,-43.220135,6
0,B631090,-22.843,-43.28,6
0,C501170,-22.915857,-43.211063,6
0,D861790,-22.900215,-43.542652,6
0,D864040,-22.879818,-43.502117,6
1,A410070,-22.900818,-43.206463,6
0,A413080,-22.912394,-43.199268,6
0,C500760,-22.923666,-43.23209,6
1,A481120,-22.907534,-43.194565,6
0,A720060,-22.960287,-43.204754,6
0,B116510,-22.8821,-43.3261,6
1,A715650,-22.9566,-43.198193,6
0,A715690,-22.920805,-43.224415,6
1,A480500,-22.918089,-43.216457,6
0,B516470,-22.8838,-43.2766,5
0,C30150,-22.951729,-43.348053,6
0,C30257,-22.952101,-43.348034,6
1,A500080,-22.914295,-43.19981,6
0,A716130,-22.916052,-43.211834,6
0,B51624,-22.8763,-43.3686,6
0,B710920,-22.9158,-43.2215,6
0,B71103,-22.9037,-43.2581,6
0,C30034,-22.998013,-43.364704,6
0,C302220,-22.984735,-43.21553,6
0,C303030,-23.010197,-43.307858,6
0,C477590,-22.955727,-43.349033,6
0,C501200,-23.008783,-43.30003,5
1,A480450,-22.908236,-43.19714,6
0,A481690,-22.916466,-43.195332,6
0,B325080,-22.8753,-43.2433,6
0,C13038,-22.880499,-43.358044,6
0,C13182,-22.955637,-43.337097,6
0,C30250,-22.988686,-43.365505,6
0,C47737,-22.953201,-43.349918,6
1,A481540,-22.910431,-43.175877,6
0,C300260,-22.99943,-43.362389,6
0,C302490,-22.999659,-43.355839,6
0,C476760,-22.993614,-43.365471,6
1,B710300,-22.9133,-43.2253,6
0,C130420,-22.919662,-43.368752,6
0,C13095,-22.879826,-43.357895,6
0,C476380,-22.955254,-43.39241,6
1,B115810,-22.8545,-43.3517,5
0,B710120,-22.9709,-43.1889,6
0,B711060,-22.9189,-43.2413,6
0,C418870,-22.808798,-43.252895,6
0,D132100,-22.879774,-43.464397,6
1,A480700,-22.926626,-43.235409,6
0,B710010,-22.9099,-43.1885,6
1,C515360,-22.830935,-43.406792,6
2,A410680,-22.955427,-43.197964,6
0,A715980,-22.967964,-43.184734,6
0,D863320,-22.902308,-43.559032,6
1,C446010,-22.881491,-43.325481,6
1,B115390,-22.8733,-43.3425,6
0,C270300,-22.81686,-43.313202,6
1,C300580,-22.898819,-43.353016,5
0,D867540,-22.895716,-43.186882,6
1,C446540,-22.86809,-43.334839,6
7,B516470,-22.8828,-43.2759,6
2,B51614,-22.8861,-43.3025,6
2,A412260,-22.973772,-43.225994,7
3,A48129,-22.911022,-43.21246,7
1,A481760,-22.924004,-43.2048,7
2,B255200,-22.9032,-43.1848,7
0,C475080,-22.907393,-43.183182,7
0,D861820,-22.907787,-43.56395,7
2,A275410,-22.973789,-43.225842,7
0,A275420,-22.99972,-43.352188,7
0,A27559,-22.988529,-43.228191,7
0,A275730,-22.916269,-43.251099,7
0,A276130,-22.97506,-43.225868,7
0,A276750,-22.932301,-43.209648,7
0,A276820,-22.914301,-43.199791,7
0,B271640,-22.8862,-43.2518,6
0,B550670,-22.9069,-43.1814,7
0,B550900,-22.8671,-43.2711,6
0,C13182,-22.955469,-43.337128,7
0,C47737,-22.953201,-43.349918,7
1,A275330,-22.97348,-43.20171,7
0,A481120,-22.907471,-43.194321,7
0,B116510,-22.8816,-43.3243,7
0,C270100,-22.842381,-43.323448,6
0,C476760,-22.993256,-43.36549,7
1,B325920,-22.815,-43.3815,6
0,C476380,-22.955254,-43.39241,7
1,B326400,-22.8719,-43.4113,6
1,A480500,-22.918591,-43.218132,7
0,B580290,-22.8427,-43.2712,6
0,C446320,-22.869061,-43.33522,6
0,C479400,-22.905424,-43.21463,6
0,C501200,-23.008711,-43.300667,6
0,C515770,-22.884911,-43.29842,6
1,B271280,-22.8278,-43.3209,6
0,B271600,-22.8731,-43.2674,6
0,B271800,-22.879,-43.3304,6
0,C515360,-22.832651,-43.407234,7
1,A410170,-22.924561,-43.178989,7
0,A481540,-22.910469,-43.175896,7
0,B270200,-22.8663,-43.3464,6
0,B270360,-22.8782,-43.3348,6
0,B270550,-22.8395,-43.3119,6
0,C270410,-22.81604,-43.30143,6
1,A720500,-22.974077,-43.22591,7
1,B710380,-22.9079,-43.185,6
0,C826000,-22.910664,-43.207043,7
1,A480450,-22.907871,-43.195789,7
0,A480700,-22.926561,-43.235382,7
0,B287010,-22.7992,-43.1856,6
0,C446010,-22.881479,-43.325459,7
0,D586460,-22.881542,-43.456821,7
1,B271010,-22.9177,-43.2619,6
1,C446540,-22.86623,-43.334412,7
1,A410680,-22.955566,-43.197899,7
0,D863320,-22.902609,-43.560833,7
2,A715980,-22.969088,-43.186489,7
0,B115390,-22.872,-43.3449,7
1,D867540,-22.896049,-43.186817,7
2,C475950,-22.903826,-43.269745,7
1,D867850,-22.902929,-43.566479,7
1,C477590,-22.957663,-43.350986,7
1,A480290,-22.911911,-43.209656,7
0,A480530,-22.914452,-43.210266,7
0,A72056,-22.947115,-43.360939,7
0,B115810,-22.8547,-43.3506,6
2,A481790,-22.915627,-43.209564,7
1,B311170,-22.9061,-43.2135,7
3,A480490,-22.984587,-43.200069,7
0,A715840,-22.955225,-43.194809,7
0,C501170,-22.917374,-43.215092,7
1,A481690,-22.912983,-43.195568,7
0,B116150,-22.8532,-43.2636,7
0,B311500,-22.9401,-43.1996,7
1,A020,-22.977747,-43.191647,7
0,A414440,-22.897074,-43.18729,7
0,A715690,-22.922127,-43.229527,7
0,B115740,-22.9036,-43.1862,7
0,B310250,-22.9159,-43.1766,7
0,C210430,-23.000273,-43.273472,7
0,C30150,-22.951729,-43.348053,7
0,C30257,-22.952101,-43.348034,7
0,C863070,-22.999573,-43.357651,7
0,D58626,-22.906851,-43.186901,7
0,D58740,-22.873871,-43.468212,7
1,A418510,-22.896606,-43.184132,7
0,A481830,-22.925585,-43.244877,7
0,A716130,-22.917309,-43.214943,7
0,B311310,-22.9304,-43.1862,7
0,B51624,-22.8763,-43.3686,7
0,B710920,-22.9159,-43.2227,7
0,B71103,-22.9035,-43.2558,7
0,C210470,-23.012243,-43.292625,7
0,C30034,-22.997232,-43.365402,7
0,C302220,-22.984737,-43.217339,7
0,C303030,-23.011005,-43.309769,7
0,C413960,-22.902332,-43.184002,7
0,C414100,-22.904491,-43.192497,7
1,A720590,-22.910929,-43.169758,7
0,A720840,-22.923864,-43.234211,7
0,C13038,-22.880499,-43.358044,7
0,C300580,-22.898737,-43.352955,6
0,C30250,-22.988155,-43.365494,7
0,C411180,-22.966869,-43.176952,7
0,C413880,-23.000546,-43.372704,7
0,C414090,-22.953125,-43.189224,7
0,C72054,-22.92345,-43.256721,7
1,A480870,-22.913847,-43.199425,7
0,B115400,-22.8666,-43.3563,7
0,B311610,-22.9634,-43.1742,7
0,B587060,-22.8811,-43.3251,7
0,C302490,-22.999573,-43.356319,7
0,C826150,-22.89613,-43.308327,6
0,D58674,-22.908079,-43.182461,7
0,D863810,-22.879646,-43.464191,7
0,D867080,-23.002398,-43.367203,7
1,A480010,-22.979576,-43.218353,7
0,B710300,-22.9133,-43.2254,7
0,C130420,-22.920771,-43.371387,7
0,C13095,-22.879826,-43.357895,7
0,C300260,-22.998253,-43.364342,7
0,D861100,-22.902422,-43.549812,7
1,A411260,-22.899931,-43.202084,7
0,A481720,-22.906038,-43.170128,7
0,A715740,-22.986677,-43.219223,7
0,B710120,-22.9737,-43.1912,7
0,B711060,-22.9182,-43.2398,7
0,C418870,-22.808798,-43.252895,7
0,C500600,-22.962685,-43.274937,7
0,D132100,-22.879684,-43.463345,7
0,D861800,-22.907764,-43.565445,7
0,D867420,-22.8948,-43.53273,7
1,A412860,-22.964108,-43.21455,7
0,A413270,-22.984188,-43.227036,7
0,A413550,-22.968079,-43.183205,7
0,A715900,-22.975697,-43.192204,7
0,B631090,-22.8427,-43.2803,7
0,B710010,-22.9097,-43.1885,7
0,B711580,-22.9241,-43.2384,7
0,C446320,-22.86908,-43.33522,7
0,C515770,-22.885345,-43.300617,7
0,D864040,-22.881685,-43.49868,7
1,A410070,-22.902588,-43.208107,7
0,A413080,-22.913,-43.202572,7
0,A500080,-22.914301,-43.196918,7
0,C500760,-22.92374,-43.232216,7
0,D861790,-22.896847,-43.538876,7
1,A720060,-22.960306,-43.203514,7
1,A715650,-22.955441,-43.195656,7
3,C270300,-22.814819,-43.309731,7
18,B255200,-22.9021,-43.1818,8
0,C475080,-22.908377,-43.186371,8
2,A275410,-22.97014,-43.22237,8
0,A275420,-22.99971,-43.352551,8
0,A27559,-22.988529,-43.228191,8
0,A275730,-22.91651,-43.25135,8
0,A276130,-22.974899,-43.226421,8
0,A276750,-22.93511,-43.20948,8
0,A276820,-22.91423,-43.196499,8
0,B271640,-22.889,-43.2558,7
0,B325080,-22.8861,-43.2347,7
0,B550900,-22.8672,-43.2718,7
0,C300580,-22.89773,-43.35207,7
1,A275330,-22.97324,-43.201931,8
0,A480490,-22.984653,-43.199715,8
0,C270100,-22.83996,-43.323761,7
1,A481690,-22.911749,-43.195305,8
0,B325920,-22.8142,-43.3793,7
1,B326400,-22.8717,-43.4114,7
0,D58626,-22.90686,-43.18692,8
0,D58740,-22.873913,-43.46822,8
1,A481830,-22.927191,-43.244492,8
0,B580290,-22.8415,-43.2753,7
0,C479400,-22.905424,-43.214733,7
1,B271280,-22.8279,-43.3206,7
0,B271600,-22.8702,-43.2683,7
0,B271800,-22.8772,-43.3339,7
0,C414090,-22.952192,-43.186802,8
1,B587060,-22.8811,-43.3251,8
0,C270410,-22.81772,-43.303558,7
0,D58674,-22.907928,-43.182442,8
0,D863810,-22.879642,-43.463902,8
1,A480010,-22.979601,-43.218372,8
0,A720590,-22.911528,-43.168312,8
0,B270200,-22.8676,-43.3443,7
0,B270360,-22.8822,-43.3281,7
0,C826150,-22.896126,-43.308182,7
0,D861100,-22.900585,-43.550625,8
1,A411260,-22.899788,-43.201775,8
0,B270550,-22.8407,-43.3133,7
0,B710380,-22.9085,-43.1872,7
0,D861800,-22.907797,-43.563564,8
0,D861820,-22.907043,-43.561237,8
1,A412860,-22.964624,-43.215317,8
0,A413080,-22.913826,-43.20433,8
0,A413270,-22.983488,-43.227703,8
0,A413550,-22.966675,-43.18021,8
0,A48129,-22.912741,-43.210121,8
0,A715740,-22.986507,-43.218052,8
0,C500600,-22.960674,-43.271702,8
0,D861790,-22.895185,-43.536964,8
0,D864040,-22.882374,-43.496078,8
0,D867420,-22.894787,-43.53273,8
1,A410070,-22.902458,-43.207764,8
0,A500080,-22.914181,-43.196335,8
0,B287010,-22.7992,-43.1856,7
0,C500760,-22.923784,-43.2323,8
1,A716130,-22.91853,-43.218082,8
0,A720060,-22.960384,-43.203335,8
0,B116510,-22.8803,-43.3228,8
0,B271010,-22.9201,-43.2603,7
2,A480500,-22.919874,-43.220871,8
0,A481760,-22.923502,-43.20813,8
0,A715900,-22.97747,-43.192921,8
1,C501200,-23.006481,-43.303299,7
2,A410170,-22.926729,-43.179314,8
0,A481720,-22.905638,-43.170528,8
1,C475950,-22.903616,-43.269714,8
1,A480450,-22.907608,-43.194786,8
0,A481540,-22.91765,-43.174938,8
0,C30150,-22.951729,-43.348053,8
0,C826000,-22.909184,-43.202442,8
1,A480870,-22.914362,-43.199215,8
0,A720500,-22.971569,-43.223633,8
0,C303030,-23.013905,-43.313568,8
0,C477590,-22.957914,-43.351089,8
1,A480700,-22.924932,-43.233974,8
0,D586460,-22.881468,-43.455231,8
1,A020,-22.977869,-43.190887,8
1,A410680,-22.956169,-43.198307,8
0,B116150,-22.856,-43.2665,8
0,C13095,-22.879826,-43.357895,8
0,D863320,-22.904469,-43.563297,8
2,A481120,-22.906731,-43.194458,8
0,A715980,-22.969173,-43.186668,8
0,B115390,-22.8689,-43.3499,8
1,D867540,-22.897205,-43.187271,8
1,C501170,-22.918196,-43.217148,8
2,B516470,-22.881,-43.2716,7
0,C30257,-22.952101,-43.348034,8
0,D867850,-22.904444,-43.566162,8
1,B51624,-22.8763,-43.3686,8
0,B710920,-22.915,-43.2237,8
0,B71103,-22.9031,-43.2522,8
0,C30034,-22.995996,-43.365688,8
0,C302220,-22.985115,-43.221325,8
1,A480290,-22.912807,-43.210007,8
0,A72056,-22.949003,-43.359734,8
0,B51614,-22.8863,-43.3077,7
0,B550670,-22.9082,-43.1857,8
0,C13038,-22.880362,-43.358032,8
0,C13182,-22.952415,-43.338417,8
0,C30250,-22.988041,-43.36549,8
0,C47737,-22.953201,-43.349918,8
1,A481790,-22.916111,-43.211887,8
0,C302490,-22.999533,-43.356522,8
0,C476760,-22.991707,-43.365437,8
1,A480530,-22.915138,-43.210312,8
0,B710300,-22.9133,-43.2254,8
0,C130420,-22.920904,-43.371857,8
0,C270100,-22.838579,-43.324242,8
0,C300260,-22.997061,-43.365505,8
0,C476380,-22.955254,-43.39241,8
1,B710120,-22.9744,-43.1915,8
0,B711060,-22.92,-43.2385,8
0,C418870,-22.808798,-43.252895,8
0,D132100,-22.879612,-43.458279,8
1,B580290,-22.8408,-43.2779,8
0,B710010,-22.9095,-43.1885,8
0,B711580,-22.9241,-43.2406,8
1,C515360,-22.836147,-43.411186,8
1,A715690,-22.922359,-43.231236,8
0,A715840,-22.954615,-43.193375,8
0,C270410,-22.81872,-43.30415,8
1,A412260,-22.974764,-43.226643,8
0,A715650,-22.955095,-43.19463,8
1,A414440,-22.899637,-43.187485,8
0,B270550,-22.8421,-43.3137,8
0,B310250,-22.9149,-43.1764,8
0,B311170,-22.8939,-43.2204,8
0,B311500,-22.9402,-43.1994,8
0,C210430,-23.003256,-43.276546,8
0,C210470,-23.013119,-43.296028,8
0,C413960,-22.902868,-43.184326,8
0,C863070,-22.999552,-43.358025,8
1,A418510,-22.897282,-43.182762,8
0,B115740,-22.9034,-43.1859,8
0,B116320,-22.8642,-43.3604,7
0,C303030,-23.014162,-43.312599,9
0,C414100,-22.904501,-43.192497,8
1,B115810,-22.8521,-43.3496,7
0,B311310,-22.9169,-43.1941,8
0,B311610,-22.9583,-43.1762,8
0,C411180,-22.964283,-43.173683,8
0,C413880,-23.000505,-43.37228,8
0,C446010,-22.88146,-43.325439,8
0,C72054,-22.923857,-43.258465,8
1,A720840,-22.924894,-43.235741,8
0,B115400,-22.8666,-43.3563,8
0,C270300,-22.81249,-43.309181,8
0,C414090,-22.952152,-43.186802,9
0,D867080,-23.00284,-43.365593,8
1,A720590,-22.90979,-43.169514,9
1,C446540,-22.863279,-43.3321,8
4,C475950,-22.9039,-43.271553,9
3,C300580,-22.894907,-43.349697,8
4,C515770,-22.886564,-43.303314,8
4,C30150,-22.951729,-43.348053,9
0,C475080,-22.906401,-43.190517,9
2,A275410,-22.96664,-43.219528,9
0,A275420,-22.99972,-43.352821,9
0,A275730,-22.91651,-43.25135,9
0,A276130,-22.976,-43.228691,9
0,A276750,-22.94031,-43.202431,9
0,A276820,-22.91651,-43.19445,9
0,B271640,-22.8908,-43.2584,8
0,B325080,-22.8856,-43.2261,8
0,B550900,-22.8683,-43.2747,8
1,A275330,-22.97282,-43.20237,9
1,B325920,-22.8121,-43.3724,8
1,B326400,-22.8716,-43.4114,8
1,C446320,-22.86953,-43.335381,8
0,C479400,-22.905424,-43.214733,8
1,A020,-22.978012,-43.190247,9
0,A480290,-22.913227,-43.210152,9
0,B271280,-22.8279,-43.3203,8
0,B271600,-22.8692,-43.2681,8
0,B271800,-22.8748,-43.3349,8
2,A480530,-22.915485,-43.210251,9
1,A27559,-22.988529,-43.228191,9
0,B270360,-22.8821,-43.3253,8
0,B710380,-22.9098,-43.191,8
1,B270200,-22.8704,-43.3422,8
2,A480490,-22.984623,-43.197247,9
0,A715840,-22.954443,-43.193066,9
0,B287010,-22.7992,-43.1856,8
0,B311500,-22.9401,-43.1991,9
0,C501200,-23.003883,-43.304409,8
1,A412260,-22.975399,-43.227554,9
0,A481690,-22.909586,-43.196411,9
0,A481790,-22.917852,-43.216259,9
0,B115390,-22.8685,-43.3507,9
0,B115810,-22.8521,-43.3496,8
0,B271010,-22.9198,-43.2576,8
0,B310250,-22.9137,-43.1783,9
1,A414440,-22.90033,-43.186832,9
0,A481830,-22.928247,-43.243896,9
0,C210430,-23.00507,-43.278824,9
0,C210470,-23.013,-43.297867,9
0,C413960,-22.903406,-43.186359,9
0,C863070,-22.999529,-43.358219,9
0,D58626,-22.906878,-43.186886,9
0,D58740,-22.8741,-43.47451,9
1,B115740,-22.9033,-43.1858,9
0,B116320,-22.864,-43.3614,8
0,C413880,-23.000496,-43.371761,9
0,C414100,-22.904516,-43.192463,9
1,A720840,-22.924503,-43.236229,9
0,B116150,-22.8566,-43.2669,9
0,B311610,-22.9558,-43.1774,9
0,C411180,-22.964287,-43.173683,9
0,C72054,-22.92391,-43.258495,9
1,B115400,-22.8666,-43.3563,9
0,B587060,-22.8811,-43.3251,9
0,D58674,-22.907846,-43.182442,9
0,D863810,-22.879642,-43.463036,9
0,D867080,-23.002478,-43.365135,9
1,A480010,-22.979578,-43.218319,9
0,C826150,-22.896137,-43.308018,8
0,D861100,-22.902075,-43.554531,9
1,A411260,-22.900646,-43.200748,9
0,A412860,-22.96801,-43.217529,9
0,A481120,-22.906685,-43.194492,9
0,A715740,-22.986372,-43.21735,9
0,B311170,-22.8876,-43.2255,9
